#separator:tab
#html:true
#notetype:core_rad_notetype_v2
#deck:Corebook::GI::Peritoneum, Mesentery, and Abdominal Wall::Abdominal Calcifications
B15EDD796E58					Chronic pancreatitis									What CT/radiographic appearance is classic for chronic pancreatitis?	An atrophic pancreas with diffuse coarse calcifications and often a dilated/beaded pancreatic duct. Core Radiology states that calcifications in the distribution of the pancreatic duct are pathognomonic for chronic pancreatitis.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
7F33D4F02C09					Calcified hepatic metastases									Which hepatic metastases classically calcify?	Core Radiology lists mucinous cancers (including colon, gastric, ovarian), osteosarcoma, and treated lymphoma. In this source set, mucinous colon carcinoma produces fine/amorphous to heterogeneous calcified liver lesions.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
840C775889B3					Splenic calcification									What are Core Radiology's major causes of splenic calcification?	Granulomatous disease, remote infarct, hematoma, calcified splenic artery aneurysm, and cystic splenic lesions. The source set illustrates punctate granulomas and a peripherally calcified splenic cyst.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
F4918CA826E1					Hydatid cyst									What imaging clues support hepatic echinococcosis?	A well-defined cystic liver mass with daughter cysts or a floating/undulating membrane; peripheral calcification may occur. Chronic lesions may become heavily calcified and whorled/serpiginous.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
6369B97C4C08					Vascular calcification									How can vessel-wall calcium be recognized on abdominal imaging?	It follows the expected vascular course and may be linear, parallel/tram-track, or circumferential/eggshell. Chronic venous thrombosis may calcify as well; use multiplanar continuity to distinguish vessel-wall calcium from stones and masses.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_01					Gallstones									Why can gallstones be missed on radiographs or CT?	Gallstone density varies by composition. The source states that only a minority are visible on radiographs; calcium bilirubinate stones are more likely to be densely calcified, while cholesterol stones can be isoattenuating to bile and hard to see. Exam pivot: absence of visible calcium does not exclude gallstones.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_02					Dropped gallstones									Where do dropped gallstones usually settle after laparoscopic cholecystectomy?	Dependent peritoneal recesses, especially Morison pouch. Exam pivot: a calcified focus after cholecystectomy can be a dropped gallstone rather than a node, renal stone, or peritoneal implant.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_03					Porcelain gallbladder									What caution should be attached to porcelain gallbladder and gallbladder cancer risk?	Porcelain gallbladder is gallbladder wall calcification, but the source says the association with gallbladder carcinoma is now debated/controversial. Exam pivot: recognize the mural calcium without overstating malignancy risk.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_04					Calcified hepatic masses									Which primary hepatic masses can calcify in the source differential?	Hemangioma can have central coarse calcification; adenoma can calcify eccentrically after hemorrhage; fibrolamellar HCC can calcify in the central scar; conventional HCC can also calcify. Exam pivot: do not make every calcified liver mass metastatic.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_05					Pancreatic cystic masses									What calcification patterns help with cystic pancreatic mass differential?	Mucinous cystic neoplasm often has peripheral curvilinear calcification; serous cystadenoma may have coarse central-scar calcification; solid pseudopapillary neoplasm and pseudocyst can also calcify. Exam pivot: use location within the lesion, cystic architecture, and patient context.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_06					Urolithiasis									Which urinary stones are easy or hard to see by modality?	The source states that renal calculi are opaque on CT except indinavir stones, while radiographs miss smaller stones and lucent urate stones. Exam pivot: CT visibility and radiographic visibility are not equivalent.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_07					Renal cyst calcification									When is renal cyst calcification more concerning?	Thin or smooth wall/septal calcification is common in renal cysts. Thick, irregular, or nodular calcification raises Bosniak concern. Exam pivot: judge the character of the wall/septal calcium rather than treating any cyst calcium as benign or malignant by itself.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_08					Vas deferens calcification									What pattern suggests vas deferens calcification?	Paired tubular conduit calcifications in the pelvis extending toward the midline, most often in insulin-dependent diabetes or older patients. Exam pivot: paired symmetric tubular pelvic calcium should not be mistaken for ureteral stones.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_09					Calcinosis syndromes									Which connective-tissue diseases are source-listed with soft-tissue calcinosis?	Scleroderma, CREST, lupus, and dermatomyositis. Exam pivot: widespread subcutaneous, muscular, fascial, or ligamentous calcification points to systemic calcinosis rather than isolated injection granulomas.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_10					Pseudomyxoma versus lymphangioma									How can pseudomyxoma peritonei and lymphangioma calcifications appear?	Pseudomyxoma peritonei may show curvilinear or punctate calcification in mucinous peritoneal implants. Lymphangioma may show fine calcification along the wall or septa of a cystic mass. Exam pivot: peritoneal implant pattern versus septated cystic mass pattern.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_11					Phlebolith morphology									What pelvic calcification morphology favors phlebolith rather than ureteral stone?	Typical pelvic venous distribution, often below the iliac spines, and central lucency when present. Exam pivot: central lucency helps, but expected anatomic course remains the safety check.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_12					Fibroid calcification									What named pelvic calcification pattern suggests degenerated uterine fibroid?	Popcorn-type, whorled, flocculent, or heterogeneous pelvic calcification. Exam pivot: localize to uterus before calling it a bladder stone, dermoid tooth, phlebolith, or vascular aneurysm.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
AUDITADD_CALC_13					Dermoid calcification									What pelvic calcification pattern supports mature cystic teratoma?	Tooth-like or bone-like calcification, especially when paired with macroscopic fat or a fat-fluid level. Exam pivot: fat plus calcium is more specific than calcium alone.					<div><b>Abdominal Calcifications - audited master summary</b></div><ul><li>First localize calcium by compartment: biliary, hepatic/splenic, pancreatic, urinary/adrenal, pelvic reproductive, soft tissue, vascular, bowel, peritoneal, or mesenteric.</li><li>Mechanism buckets: metastatic calcification in otherwise normal tissue; dystrophic calcification in injured tissue; true ossification; concretions in hollow viscera; conduit-wall calcification; cyst-wall calcification; and solid-mass calcification.</li><li>Gallstones may be occult or densely calcified; porcelain gallbladder is mural gallbladder calcium; CT is more sensitive than radiography for many biliary calcifications.</li><li>Core-supported pivots: chronic pancreatitis shows atrophy, diffuse/ductal calcifications, and often a dilated/beaded duct; mucinous metastases, osteosarcoma, and treated lymphoma can calcify in the liver; healed fungal/granulomatous infection can leave punctate hepatic/splenic granulomas; hydatid cysts may show daughter cysts, floating membranes, and peripheral calcification; splenic calcification includes granulomatous disease, remote infarct/hematoma, splenic artery aneurysm, and cystic lesions.</li><li>Pattern is not diagnosis: integrate morphology, organ of origin, wall versus lumen, enhancement, soft tissue, fat/fluid, treatment history, infection exposure, renal failure/diabetes, and temporal stability.</li></ul><div><b>Source basis:</b> RadPrimer canonical article + STATdx supplemental image set, with auditable Core evidence from core_evidence.txt for the Core-specific statements.</div>	
